ID,Airline Id,Origin,Destination
1025,CZ,CTU,TYN
1026,CZ,CTU,URC
1027,CZ,CTU,WUH
1028,CZ,CTU,XIY
1029,CZ,CTU,XMN
1030,CZ,CTU,YNT
1031,CZ,CZX,CAN
1032,CZ,CZX,CSX
1033,CZ,CZX,FOC
1034,CZ,CZX,SHE
1035,CZ,CZX,SZX
1036,CZ,CZX,TYN
1037,CZ,DAC,CAN
1038,CZ,DAD,CAN
1039,CZ,DAT,CIH
1040,CZ,DAT,TYN
1041,CZ,DEL,CAN
1042,CZ,DIG,CAN
1043,CZ,DIG,KMG
1044,CZ,DLC,CAN
1045,CZ,DLC,CGO
1046,CZ,DLC,CJU
1047,CZ,DLC,CSX
1048,CZ,DLC,HET
1049,CZ,DLC,HGH
1050,CZ,DLC,ICN
1051,CZ,DLC,KHN
1052,CZ,DLC,KIX
1053,CZ,DLC,MDG
1054,CZ,DLC,NGB
1055,CZ,DLC,NGO
1056,CZ,DLC,NKG
1057,CZ,DLC,NRT
1058,CZ,DLC,PEK
1059,CZ,DLC,PVG
1060,CZ,DLC,SJW
1061,CZ,DLC,SZX
1062,CZ,DLC,TAO
1063,CZ,DLC,TNA
1064,CZ,DLC,TOY
1065,CZ,DLC,TPE
1066,CZ,DLC,TSN
1067,CZ,DLC,TXN
1068,CZ,DLC,TYN
1069,CZ,DLC,WUH
1070,CZ,DLC,XIY
1071,CZ,DLC,YNJ
1072,CZ,DLC,YNZ
1073,CZ,DLC,YTY
1074,CZ,DLU,KMG
1075,CZ,DLU,KWE
1076,CZ,DNH,URC
1077,CZ,DNH,XIY
1078,CZ,DPS,CAN
1079,CZ,DPS,SZX
1080,CZ,DSN,CGO
1081,CZ,DTW,PEK
1082,CZ,DTW,PVG
1083,CZ,DXB,CAN
1084,CZ,DYG,CAN
1085,CZ,DYG,CSX
1086,CZ,DYG,PEK
1087,CZ,DYG,SZX
1088,CZ,DYG,TPE
1089,CZ,DYG,TYN
1090,CZ,DYU,URC
1091,CZ,ENH,WUH
1092,CZ,FOC,BKK
1093,CZ,FOC,CAN
1094,CZ,FOC,CGK
1095,CZ,FOC,CGO
1096,CZ,FOC,CKG
1097,CZ,FOC,CSX
1098,CZ,FOC,CTU
1099,CZ,FOC,CZX
1100,CZ,FOC,HAK
1101,CZ,FOC,HGH
1102,CZ,FOC,HRB
1103,CZ,FOC,KMG
1104,CZ,FOC,KUL
1105,CZ,FOC,KWE
1106,CZ,FOC,KWL
1107,CZ,FOC,MFM
1108,CZ,FOC,NKG
1109,CZ,FOC,NNG
1110,CZ,FOC,PEK
1111,CZ,FOC,SHA
1112,CZ,FOC,SIN
1113,CZ,FOC,SYX
1114,CZ,FOC,SZX
1115,CZ,FOC,TAO
1116,CZ,FOC,TNA
1117,CZ,FOC,WUH
1118,CZ,FOC,XIY
1119,CZ,FOC,ZUH
1120,CZ,FRU,URC
1121,CZ,FUG,CAN
1122,CZ,FUK,CAN
1123,CZ,FUK,SHE
1124,CZ,GMP,PEK
1125,CZ,GYD,URC
1126,CZ,HAK,CAN
1127,CZ,HAK,CGO
1128,CZ,HAK,CKG
1129,CZ,HAK,CSX
1130,CZ,HAK,CTU
1131,CZ,HAK,FOC
1132,CZ,HAK,HGH
1133,CZ,HAK,KMG
1134,CZ,HAK,NKG
1135,CZ,HAK,NNG
1136,CZ,HAK,PEK
1137,CZ,HAK,PVG
1138,CZ,HAK,SZX
1139,CZ,HAK,WUH
1140,CZ,HAK,XMN
1141,CZ,HAK,ZUH
1142,CZ,HAN,CAN
1143,CZ,HAN,PEK
1144,CZ,HDG,CAN
1145,CZ,HEK,HRB
1146,CZ,HET,CAN
1147,CZ,HET,CGQ
1148,CZ,HET,CSX
1149,CZ,HET,DLC
1150,CZ,HET,HGH
1151,CZ,HET,INC
1152,CZ,HET,NKG
1153,CZ,HET,SHE
1154,CZ,HET,TAO
1155,CZ,HET,TGO
1156,CZ,HET,TNA
1157,CZ,HET,TSN
1158,CZ,HET,URC
1159,CZ,HET,XIL
1160,CZ,HFE,CAN
1161,CZ,HFE,CGQ
1162,CZ,HFE,CSX
1163,CZ,HFE,HRB
1164,CZ,HFE,KMG
1165,CZ,HFE,SZX
1166,CZ,HFE,TYN
1167,CZ,HFE,XIY
1168,CZ,HFE,XMN
1169,CZ,HFE,ZUH
1170,CZ,HGH,AMS
1171,CZ,HGH,CAN
1172,CZ,HGH,CGO
1173,CZ,HGH,CGQ
1174,CZ,HGH,CKG
1175,CZ,HGH,CSX
1176,CZ,HGH,CTU
1177,CZ,HGH,DLC
1178,CZ,HGH,FOC
1179,CZ,HGH,HAK
1180,CZ,HGH,HET
1181,CZ,HGH,HRB
1182,CZ,HGH,JJN
1183,CZ,HGH,KMG
1184,CZ,HGH,KWE
1185,CZ,HGH,KWL
1186,CZ,HGH,LHW
1187,CZ,HGH,LJG
1188,CZ,HGH,MFM
1189,CZ,HGH,NNG
1190,CZ,HGH,NNY
1191,CZ,HGH,PEK
1192,CZ,HGH,SHE
1193,CZ,HGH,SJW
1194,CZ,HGH,SYX
1195,CZ,HGH,SZX
1196,CZ,HGH,TAO
1197,CZ,HGH,TNA
1198,CZ,HGH,TSN
1199,CZ,HGH,TYN
1200,CZ,HGH,URC
1201,CZ,HGH,WUH
1202,CZ,HGH,XIY
1203,CZ,HGH,XMN
1204,CZ,HGH,ZUH
1205,CZ,HJJ,CAN
1206,CZ,HJJ,CSX
1207,CZ,HKG,CAN
1208,CZ,HKG,CGO
1209,CZ,HKG,MXZ
1210,CZ,HKG,PEK
1211,CZ,HKG,SHE
1212,CZ,HKG,SWA
1213,CZ,HKG,WUH
1214,CZ,HKG,XMN
1215,CZ,HKT,CAN
1216,CZ,HKT,KWE
1217,CZ,HKT,SZX
1218,CZ,HMI,CGO
1219,CZ,HMI,URC
1220,CZ,HRB,CAN
1221,CZ,HRB,CGO
1222,CZ,HRB,CJU
1223,CZ,HRB,CSX
1224,CZ,HRB,FOC
1225,CZ,HRB,HEK
1226,CZ,HRB,HFE
1227,CZ,HRB,HGH
1228,CZ,HRB,ICN
1229,CZ,HRB,KHN
1230,CZ,HRB,KIJ
1231,CZ,HRB,KIX
1232,CZ,HRB,LDS
1233,CZ,HRB,NGB
1234,CZ,HRB,NKG
1235,CZ,HRB,OHE
1236,CZ,HRB,PEK
1237,CZ,HRB,PVG
1238,CZ,HRB,SJW
1239,CZ,HRB,SZX
1240,CZ,HRB,TAO
1241,CZ,HRB,TNA
1242,CZ,HRB,TPE
1243,CZ,HRB,TSN
1244,CZ,HRB,XIY
1245,CZ,HRB,YCU
1246,CZ,HRB,YIW
1247,CZ,HRB,YNT
1248,CZ,HRB,YNZ
1249,CZ,HRB,YTY
1250,CZ,HSN,JJN
1251,CZ,HSN,LYG
1252,CZ,HSN,PEK
1253,CZ,HSN,SZX
1254,CZ,HSN,XMN
1255,CZ,HTN,URC
1256,CZ,HZH,CAN
1257,CZ,ICN,CAN
1258,CZ,ICN,CGO
1259,CZ,ICN,CGQ
1260,CZ,ICN,CSX
1261,CZ,ICN,DLC
1262,CZ,ICN,HRB
1263,CZ,ICN,MDG
1264,CZ,ICN,PEK
1265,CZ,ICN,PVG
1266,CZ,ICN,SHE
1267,CZ,ICN,WUH
1268,CZ,ICN,YNJ
1269,CZ,IKA,URC
1270,CZ,INC,CGO
1271,CZ,INC,CSX
1272,CZ,INC,HET
1273,CZ,INC,NKG
1274,CZ,INC,PEK
1275,CZ,INC,TYN
1276,CZ,INC,URC
1277,CZ,INC,WUH
1278,CZ,INC,XIY
1279,CZ,INC,XUZ
1280,CZ,ISB,PEK
1281,CZ,ISB,URC
1282,CZ,IST,URC
1283,CZ,JHG,CKG
1284,CZ,JHG,KMG
1285,CZ,JIU,CAN
1286,CZ,JJN,CAN
1287,CZ,JJN,CSX
1288,CZ,JJN,HGH
1289,CZ,JJN,HSN
1290,CZ,JJN,KWE
1291,CZ,JJN,MFM
1292,CZ,JJN,NKG
1293,CZ,JJN,PEK
1294,CZ,JJN,SHA
1295,CZ,JJN,SZX
1296,CZ,JJN,WUH
1297,CZ,JMU,PVG
1298,CZ,JNG,CAN
1299,CZ,JXA,SHE
1300,CZ,KCA,URC
1301,CZ,KHG,URC
1302,CZ,KHH,CGO
1303,CZ,KHH,WUH
1304,CZ,KHN,CAN
1305,CZ,KHN,CGQ
1306,CZ,KHN,CKG
1307,CZ,KHN,DLC
1308,CZ,KHN,HRB
1309,CZ,KHN,KMG
1310,CZ,KHN,LYA
1311,CZ,KHN,NKG
1312,CZ,KHN,NNG
1313,CZ,KHN,SZX
1314,CZ,KHN,TYN
1315,CZ,KHN,XIY
1316,CZ,KHN,XMN
1317,CZ,KHN,ZUH
1318,CZ,KIJ,HRB
1319,CZ,KIX,CAN
1320,CZ,KIX,DLC
1321,CZ,KIX,HRB
1322,CZ,KIX,SHE
1323,CZ,KMG,BHY
1324,CZ,KMG,CAN
1325,CZ,KMG,CGO
1326,CZ,KMG,CKG
1327,CZ,KMG,CSX
1328,CZ,KMG,CTU
1329,CZ,KMG,DIG
1330,CZ,KMG,DLU
1331,CZ,KMG,FOC
1332,CZ,KMG,HAK
1333,CZ,KMG,HFE
1334,CZ,KMG,HGH
1335,CZ,KMG,JHG
1336,CZ,KMG,KHN
1337,CZ,KMG,KWE
1338,CZ,KMG,KWL
1339,CZ,KMG,LHW
1340,CZ,KMG,LJG
1341,CZ,KMG,NKG
1342,CZ,KMG,NNG
1343,CZ,KMG,PEK
1344,CZ,KMG,SHA
1345,CZ,KMG,SYM
1346,CZ,KMG,SYX
1347,CZ,KMG,SZX
1348,CZ,KMG,TAO
1349,CZ,KMG,WUH
1350,CZ,KMG,XIY
1351,CZ,KMG,XMN
1352,CZ,KMG,YIW
1353,CZ,KMG,ZAT
1354,CZ,KMG,ZUH
1355,CZ,KOW,CAN
1356,CZ,KOW,PEK
1357,CZ,KOW,SZX
1358,CZ,KRL,URC
1359,CZ,KRY,URC
1360,CZ,KTM,CAN
1361,CZ,KUL,CAN
1362,CZ,KUL,FOC
1363,CZ,KUL,PVG
1364,CZ,KUL,XMN
1365,CZ,KWE,CAN
1366,CZ,KWE,CGO
1367,CZ,KWE,CKG
1368,CZ,KWE,CSX
1369,CZ,KWE,CTU
1370,CZ,KWE,DLU
1371,CZ,KWE,FOC
1372,CZ,KWE,HGH
1373,CZ,KWE,HKT
1374,CZ,KWE,JJN
1375,CZ,KWE,KMG
1376,CZ,KWE,LJG
1377,CZ,KWE,NKG
1378,CZ,KWE,NNG
1379,CZ,KWE,PEK
1380,CZ,KWE,PVG
1381,CZ,KWE,SHA
1382,CZ,KWE,SWA
1383,CZ,KWE,SZX
1384,CZ,KWE,TAO
1385,CZ,KWE,TPE
1386,CZ,KWE,URC
1387,CZ,KWE,WUH
1388,CZ,KWE,XIY
1389,CZ,KWE,XNN
1390,CZ,KWE,ZUH
1391,CZ,KWL,CAN
1392,CZ,KWL,CKG
1393,CZ,KWL,CTU
1394,CZ,KWL,FOC
1395,CZ,KWL,HGH
1396,CZ,KWL,KMG
1397,CZ,KWL,NGB
1398,CZ,KWL,NKG
1399,CZ,KWL,NNG
1400,CZ,KWL,PEK
1401,CZ,KWL,PVG
1402,CZ,KWL,SHE
1403,CZ,KWL,SWA
1404,CZ,KWL,SZX
1405,CZ,KWL,TNA
1406,CZ,KWL,TPE
1407,CZ,KWL,WNZ
1408,CZ,KWL,WUH
1409,CZ,KWL,XIY
1410,CZ,KWL,XMN
1411,CZ,LAX,CAN
1412,CZ,LBD,URC
1413,CZ,LDS,HRB
1414,CZ,LHR,CAN
1415,CZ,LHW,CAN
1416,CZ,LHW,CGO
1417,CZ,LHW,CSX
1418,CZ,LHW,HGH
1419,CZ,LHW,KMG
1420,CZ,LHW,SHE
1421,CZ,LHW,TNA
1422,CZ,LHW,URC
1423,CZ,LHW,WUH
1424,CZ,LJG,CKG
1425,CZ,LJG,HGH
1426,CZ,LJG,KMG
1427,CZ,LJG,KWE
1428,CZ,LUN,NBO
1429,CZ,LXA,CKG
1430,CZ,LXA,XIY
1431,CZ,LYA,CAN
1432,CZ,LYA,KHN
1433,CZ,LYG,CAN
1434,CZ,LYG,HSN
1435,CZ,LYG,XUZ
1436,CZ,LZH,CAN
1437,CZ,LZO,CSX
1438,CZ,LZO,SZX
1439,CZ,MDG,DLC
1440,CZ,MDG,ICN
1441,CZ,MDG,PVG
1442,CZ,MEL,CAN
1443,CZ,MFM,FOC
1444,CZ,MFM,HGH
1445,CZ,MFM,JJN
1446,CZ,MFM,XMN
1447,CZ,MIG,CAN
1448,CZ,MIG,CSX
1449,CZ,MLE,CAN
1450,CZ,MNL,CAN
1451,CZ,MNL,XMN
1452,CZ,MXZ,CAN
1453,CZ,MXZ,HKG
1454,CZ,MXZ,SZX
1455,CZ,MXZ,ZUH
1456,CZ,NAO,CAN
1457,CZ,NAO,PEK
1458,CZ,NAO,SZX
1459,CZ,NBO,BKK
1460,CZ,NBO,CAN
1461,CZ,NBO,LUN
1462,CZ,NDG,PVG
1463,CZ,NGB,CAN
1464,CZ,NGB,CGQ
1465,CZ,NGB,CSX
1466,CZ,NGB,DLC
1467,CZ,NGB,HRB
1468,CZ,NGB,KWL
1469,CZ,NGB,PEK
1470,CZ,NGB,SWA
1471,CZ,NGB,SZX
1472,CZ,NGB,TAO
1473,CZ,NGB,WUH
1474,CZ,NGB,XMN
1475,CZ,NGO,DLC
1476,CZ,NGO,PVG
1477,CZ,NGO,SHE
1478,CZ,NKG,CAN
1479,CZ,NKG,CGQ
1480,CZ,NKG,CSX
1481,CZ,NKG,DLC
1482,CZ,NKG,FOC
1483,CZ,NKG,HAK
1484,CZ,NKG,HET
1485,CZ,NKG,HRB
1486,CZ,NKG,INC
1487,CZ,NKG,JJN
1488,CZ,NKG,KHN
1489,CZ,NKG,KMG
1490,CZ,NKG,KWE
1491,CZ,NKG,KWL
1492,CZ,NKG,SHE
1493,CZ,NKG,SWA
1494,CZ,NKG,SZX
1495,CZ,NKG,URC
1496,CZ,NKG,XIY
1497,CZ,NKG,XMN
1498,CZ,NLT,URC
1499,CZ,NNG,BKK
1500,CZ,NNG,CAN
1501,CZ,NNG,CGO
1502,CZ,NNG,CKG
1503,CZ,NNG,CSX
1504,CZ,NNG,FOC
1505,CZ,NNG,HAK
1506,CZ,NNG,HGH
1507,CZ,NNG,KHN
1508,CZ,NNG,KMG
1509,CZ,NNG,KWE
1510,CZ,NNG,KWL
1511,CZ,NNG,PEK
1512,CZ,NNG,PVG
1513,CZ,NNG,SHA
1514,CZ,NNG,SWA
1515,CZ,NNG,SZX
1516,CZ,NNG,TPE
1517,CZ,NNG,WUH
1518,CZ,NNG,XMN
1519,CZ,NNY,CAN
1520,CZ,NNY,CGO
1521,CZ,NNY,CTU
1522,CZ,NNY,HGH
1523,CZ,NNY,SHA
1524,CZ,NNY,SZX
1525,CZ,NRT,CAN
1526,CZ,NRT,CGQ
1527,CZ,NRT,DLC
1528,CZ,NRT,PEK
1529,CZ,NRT,SHE
1530,CZ,OHE,HRB
1531,CZ,OSS,URC
1532,CZ,OVB,URC
1533,CZ,PEK,AMS
1534,CZ,PEK,AOG
1535,CZ,PEK,CAN
1536,CZ,PEK,CGD
1537,CZ,PEK,CGO
1538,CZ,PEK,CGQ
1539,CZ,PEK,CIH
1540,CZ,PEK,CKG
1541,CZ,PEK,CSX
1542,CZ,PEK,CTU
1543,CZ,PEK,DLC
1544,CZ,PEK,DTW
1545,CZ,PEK,DYG
1546,CZ,PEK,FOC
1547,CZ,PEK,GMP
1548,CZ,PEK,HAK
1549,CZ,PEK,HAN
1550,CZ,PEK,HGH
1551,CZ,PEK,HKG
1552,CZ,PEK,HRB
1553,CZ,PEK,HSN
1554,CZ,PEK,ICN
1555,CZ,PEK,INC
1556,CZ,PEK,ISB
1557,CZ,PEK,JJN
1558,CZ,PEK,KMG
1559,CZ,PEK,KOW
1560,CZ,PEK,KWE
1561,CZ,PEK,KWL
1562,CZ,PEK,NAO
1563,CZ,PEK,NGB
1564,CZ,PEK,NNG
1565,CZ,PEK,NRT
1566,CZ,PEK,PVG
1567,CZ,PEK,SEA
1568,CZ,PEK,SHA
1569,CZ,PEK,SHE
1570,CZ,PEK,SWA
1571,CZ,PEK,SYX
1572,CZ,PEK,SZX
1573,CZ,PEK,TAS
1574,CZ,PEK,TEN
1575,CZ,PEK,URC
1576,CZ,PEK,WUH
1577,CZ,PEK,WUS
1578,CZ,PEK,XIY
1579,CZ,PEK,XMN
1580,CZ,PEK,XNN
1581,CZ,PEK,YIW
1582,CZ,PEK,YNJ
1583,CZ,PEK,ZUH
1584,CZ,PEK,ZYI
1585,CZ,PEN,CAN
1586,CZ,PER,CAN
1587,CZ,PNH,CAN
1588,CZ,PUS,SHE
1589,CZ,PVG,AMS
1590,CZ,PVG,CAN
1591,CZ,PVG,CGO
1592,CZ,PVG,CGQ
1593,CZ,PVG,CSX
1594,CZ,PVG,DLC
1595,CZ,PVG,DTW
1596,CZ,PVG,HAK
1597,CZ,PVG,HRB
1598,CZ,PVG,ICN
1599,CZ,PVG,JMU
1600,CZ,PVG,KUL
1601,CZ,PVG,KWE
1602,CZ,PVG,KWL
1603,CZ,PVG,MDG
1604,CZ,PVG,NDG
1605,CZ,PVG,NGO
1606,CZ,PVG,NNG
1607,CZ,PVG,PEK
1608,CZ,PVG,SHE
1609,CZ,PVG,SYX
1610,CZ,PVG,SZX
1611,CZ,PVG,TAO
1612,CZ,PVG,TPE
1613,CZ,PVG,URC
1614,CZ,PVG,WUH
1615,CZ,PVG,XIY
1616,CZ,PVG,YNJ
1617,CZ,PVG,ZUH
1618,CZ,REP,CAN
1619,CZ,RGN,CAN
1620,CZ,SEA,PEK
1621,CZ,SGN,CAN
1622,CZ,SHA,CAN
1623,CZ,SHA,CGO
1624,CZ,SHA,CSX
1625,CZ,SHA,FOC
1626,CZ,SHA,JJN
1627,CZ,SHA,KMG
1628,CZ,SHA,KWE
1629,CZ,SHA,NNG
1630,CZ,SHA,NNY
1631,CZ,SHA,PEK
1632,CZ,SHA,SWA
1633,CZ,SHA,SZX
1634,CZ,SHA,URC
1635,CZ,SHA,WUH
1636,CZ,SHA,XIY
1637,CZ,SHA,XMN
1638,CZ,SHA,ZUH
1639,CZ,SHE,BAV
1640,CZ,SHE,CAN
1641,CZ,SHE,CGO
1642,CZ,SHE,CJU
1643,CZ,SHE,CKG
1644,CZ,SHE,CZX
1645,CZ,SHE,FUK
1646,CZ,SHE,HET
1647,CZ,SHE,HGH
1648,CZ,SHE,HKG
1649,CZ,SHE,ICN
1650,CZ,SHE,JXA
1651,CZ,SHE,KIX
1652,CZ,SHE,KWL
1653,CZ,SHE,LHW
1654,CZ,SHE,NGO
1655,CZ,SHE,NKG
1656,CZ,SHE,NRT
1657,CZ,SHE,PEK
1658,CZ,SHE,PUS
1659,CZ,SHE,PVG
1660,CZ,SHE,SJW
1661,CZ,SHE,TAO
1662,CZ,SHE,TNA
1663,CZ,SHE,TPE
1664,CZ,SHE,TYN
1665,CZ,SHE,WUH
1666,CZ,SHE,XIY
1667,CZ,SHE,XMN
1668,CZ,SHE,YIW
1669,CZ,SHE,YNT
1670,CZ,SHE,YNZ
1671,CZ,SIN,CAN
1672,CZ,SIN,FOC
1673,CZ,SIN,XMN
1674,CZ,SJW,BAV
1675,CZ,SJW,BHY
1676,CZ,SJW,CAN
1677,CZ,SJW,CSX
1678,CZ,SJW,DLC
1679,CZ,SJW,HGH
1680,CZ,SJW,HRB
1681,CZ,SJW,SHE
1682,CZ,SJW,SZX
1683,CZ,SJW,URC
1684,CZ,SVO,CAN
1685,CZ,SVO,URC
1686,CZ,SWA,BKK
1687,CZ,SWA,CAN
1688,CZ,SWA,CSX
1689,CZ,SWA,CTU
1690,CZ,SWA,HKG
1691,CZ,SWA,KWE
1692,CZ,SWA,KWL
1693,CZ,SWA,NGB
1694,CZ,SWA,NKG
1695,CZ,SWA,NNG
1696,CZ,SWA,PEK
1697,CZ,SWA,SHA
1698,CZ,SWA,SYX
1699,CZ,SWA,WUH
1700,CZ,SWA,YIW
1701,CZ,SWA,ZUH
1702,CZ,SYD,CAN
1703,CZ,SYM,KMG
1704,CZ,SYX,CAN
1705,CZ,SYX,CGO
1706,CZ,SYX,CKG
1707,CZ,SYX,CSX
1708,CZ,SYX,FOC
1709,CZ,SYX,HGH
1710,CZ,SYX,KMG
1711,CZ,SYX,PEK
1712,CZ,SYX,PVG
1713,CZ,SYX,SWA
1714,CZ,SYX,SZX
1715,CZ,SYX,WUH
1716,CZ,SYX,XIY
1717,CZ,SYX,XMN
1718,CZ,SYX,YCU
1719,CZ,SYX,YTY
1720,CZ,SYX,ZHA
1721,CZ,SYX,ZUH
1722,CZ,SZX,BFJ
1723,CZ,SZX,BKI
1724,CZ,SZX,CGD
1725,CZ,SZX,CGO
1726,CZ,SZX,CJU
1727,CZ,SZX,CKG
1728,CZ,SZX,CSX
1729,CZ,SZX,CTU
1730,CZ,SZX,CZX
1731,CZ,SZX,DLC
1732,CZ,SZX,DPS
1733,CZ,SZX,DYG
1734,CZ,SZX,FOC
1735,CZ,SZX,HAK
1736,CZ,SZX,HFE
1737,CZ,SZX,HGH
1738,CZ,SZX,HKT
1739,CZ,SZX,HRB
1740,CZ,SZX,HSN
1741,CZ,SZX,JJN
1742,CZ,SZX,KHN
1743,CZ,SZX,KMG
1744,CZ,SZX,KOW
1745,CZ,SZX,KWE
1746,CZ,SZX,KWL
1747,CZ,SZX,LZO
1748,CZ,SZX,MXZ
1749,CZ,SZX,NAO
1750,CZ,SZX,NGB
1751,CZ,SZX,NKG
1752,CZ,SZX,NNG
1753,CZ,SZX,NNY
1754,CZ,SZX,PEK
1755,CZ,SZX,PVG
1756,CZ,SZX,SHA
1757,CZ,SZX,SJW
1758,CZ,SZX,SYX
1759,CZ,SZX,TAO
1760,CZ,SZX,TEN
1761,CZ,SZX,TPE
1762,CZ,SZX,TSN
1763,CZ,SZX,TXN
1764,CZ,SZX,WNZ
1765,CZ,SZX,WUH
1766,CZ,SZX,WUX
1767,CZ,SZX,XIY
1768,CZ,SZX,XMN
1769,CZ,SZX,ZYI
1770,CZ,TAO,CAN
1771,CZ,TAO,CGO
1772,CZ,TAO,CGQ
1773,CZ,TAO,CSX
1774,CZ,TAO,DLC
1775,CZ,TAO,FOC
1776,CZ,TAO,HET
1777,CZ,TAO,HGH
1778,CZ,TAO,HRB
1779,CZ,TAO,KMG
1780,CZ,TAO,KWE
1781,CZ,TAO,NGB
1782,CZ,TAO,PVG
1783,CZ,TAO,SHE
1784,CZ,TAO,SZX
1785,CZ,TAO,TXN
1786,CZ,TAO,TYN
1787,CZ,TAO,WUH
1788,CZ,TAO,XIY
1789,CZ,TAO,XMN
1790,CZ,TAS,PEK
1791,CZ,TAS,URC
1792,CZ,TBS,URC
1793,CZ,TCG,URC
1794,CZ,TEN,CAN
1795,CZ,TEN,PEK
1796,CZ,TEN,SZX
1797,CZ,TGO,HET
1798,CZ,TNA,CAN
1799,CZ,TNA,CGQ
1800,CZ,TNA,CSX
1801,CZ,TNA,CTU
1802,CZ,TNA,DLC
1803,CZ,TNA,FOC
1804,CZ,TNA,HET
1805,CZ,TNA,HGH
1806,CZ,TNA,HRB
1807,CZ,TNA,KWL
1808,CZ,TNA,LHW
1809,CZ,TNA,SHE
1810,CZ,TNA,URC
1811,CZ,TNA,WUH
1812,CZ,TNA,XIY
1813,CZ,TNA,XMN
1814,CZ,TOY,DLC
1815,CZ,TPE,CAN
1816,CZ,TPE,CGO
1817,CZ,TPE,CGQ
1818,CZ,TPE,CSX
1819,CZ,TPE,DLC
1820,CZ,TPE,DYG
1821,CZ,TPE,HRB
1822,CZ,TPE,KWE
1823,CZ,TPE,KWL
1824,CZ,TPE,NNG
1825,CZ,TPE,PVG
1826,CZ,TPE,SHE
1827,CZ,TPE,SZX
1828,CZ,TPE,URC
1829,CZ,TPE,WUH
1830,CZ,TSE,URC
1831,CZ,TSN,CAN
1832,CZ,TSN,CKG
1833,CZ,TSN,CSX
1834,CZ,TSN,DLC
1835,CZ,TSN,HET
1836,CZ,TSN,HGH
1837,CZ,TSN,HRB
1838,CZ,TSN,SZX
1839,CZ,TSN,WUH
1840,CZ,TSN,XIY
1841,CZ,TSN,XMN
1842,CZ,TXN,CAN
1843,CZ,TXN,CSX
1844,CZ,TXN,DLC
1845,CZ,TXN,SZX
1846,CZ,TXN,TAO
1847,CZ,TXN,TYN
1848,CZ,TXN,XMN
1849,CZ,TYN,CAN
1850,CZ,TYN,CGQ
1851,CZ,TYN,CSX
1852,CZ,TYN,CTU
1853,CZ,TYN,CZX
1854,CZ,TYN,DAT
1855,CZ,TYN,DLC
1856,CZ,TYN,DYG
1857,CZ,TYN,HFE
1858,CZ,TYN,HGH
1859,CZ,TYN,INC
1860,CZ,TYN,KHN
1861,CZ,TYN,SHE
1862,CZ,TYN,TAO
1863,CZ,TYN,TXN
1864,CZ,TYN,URC
1865,CZ,TYN,WUH
1866,CZ,TYN,XIY
1867,CZ,TYN,XMN
1868,CZ,URC,AKU
1869,CZ,URC,ALA
1870,CZ,URC,ASB
1871,CZ,URC,BAV
1872,CZ,URC,CAN
1873,CZ,URC,CGO
1874,CZ,URC,CKG
1875,CZ,URC,CSX
1876,CZ,URC,CTU
1877,CZ,URC,DNH
1878,CZ,URC,DYU
1879,CZ,URC,FRU
1880,CZ,URC,GYD
1881,CZ,URC,HET
1882,CZ,URC,HGH
1883,CZ,URC,HMI
1884,CZ,URC,HTN
1885,CZ,URC,IKA
1886,CZ,URC,INC
1887,CZ,URC,ISB
1888,CZ,URC,IST
1889,CZ,URC,KCA
1890,CZ,URC,KHG
1891,CZ,URC,KRL
1892,CZ,URC,KRY
1893,CZ,URC,KWE
1894,CZ,URC,LBD
1895,CZ,URC,LHW
1896,CZ,URC,NKG
1897,CZ,URC,NLT
1898,CZ,URC,OSS
1899,CZ,URC,OVB
1900,CZ,URC,PEK
1901,CZ,URC,PVG
1902,CZ,URC,SHA
1903,CZ,URC,SJW
1904,CZ,URC,SVO
1905,CZ,URC,TAS
1906,CZ,URC,TBS
1907,CZ,URC,TCG
1908,CZ,URC,TNA
1909,CZ,URC,TPE
1910,CZ,URC,TSE
1911,CZ,URC,TYN
1912,CZ,URC,WUH
1913,CZ,URC,XIY
1914,CZ,URC,XNN
1915,CZ,URC,YIN
1916,CZ,URC,YIW
1917,CZ,UYN,CGO
1918,CZ,UYN,XIY
1919,CZ,WNZ,CAN
1920,CZ,WNZ,CGO
1921,CZ,WNZ,CSX
1922,CZ,WNZ,KWL
1923,CZ,WNZ,SZX
1924,CZ,WNZ,WUH
1925,CZ,WNZ,XIY
1926,CZ,WUH,BAV
1927,CZ,WUH,BKK
1928,CZ,WUH,CAN
1929,CZ,WUH,CGQ
1930,CZ,WUH,CKG
1931,CZ,WUH,CTU
1932,CZ,WUH,DLC
1933,CZ,WUH,ENH
1934,CZ,WUH,FOC
1935,CZ,WUH,HAK
1936,CZ,WUH,HGH
1937,CZ,WUH,HKG
1938,CZ,WUH,ICN
1939,CZ,WUH,INC
1940,CZ,WUH,JJN
1941,CZ,WUH,KHH
1942,CZ,WUH,KMG
1943,CZ,WUH,KWE
1944,CZ,WUH,KWL
1945,CZ,WUH,LHW
1946,CZ,WUH,NGB
1947,CZ,WUH,NNG
1948,CZ,WUH,PEK
1949,CZ,WUH,PVG
1950,CZ,WUH,SHA
1951,CZ,WUH,SHE
1952,CZ,WUH,SWA
1953,CZ,WUH,SYX
1954,CZ,WUH,SZX
1955,CZ,WUH,TAO
1956,CZ,WUH,TNA
1957,CZ,WUH,TPE
1958,CZ,WUH,TSN
1959,CZ,WUH,TYN
1960,CZ,WUH,URC
